Kingdom,Subkingdoms,Phyla,Subphyla,Classes,Subclasses,Orders,Families,Genera
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Broomeiaceae,Broomeia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Callistosporiaceae,Anupama
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Callistosporiaceae,Callistosporium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Callistosporiaceae,Catathelasma
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Callistosporiaceae,Guyanagarika
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Callistosporiaceae,Macrocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Callistosporiaceae,Pseudolaccaria
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Callistosporiaceae,Xerophorus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Camarophyllopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Clavaria
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Clavicorona
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Clavulinopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Hirticlavula
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Hodophilus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Hyphodontiella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Lamelloclavaria
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Mucronella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Clavariaceae,Ramariopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Aureonarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Austrocortinarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Calonarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Cereicium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Cortinarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Cystinarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Hygronarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Mystinarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Protoglossum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Pyrrhoglossum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Quadrispora
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Squamaphlegma
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Stephanopus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Thaxterogaster
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Volvanarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Volvigerum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cortinariaceae,Weinzettlia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Crassisporiaceae,Crassisporium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Crassisporiaceae,Romagnesiella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Crepidotaceae,Crepidotus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Crepidotaceae,Episphaeria
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Crepidotaceae,Nanstelocephala
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Crepidotaceae,Pellidiscus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Crepidotaceae,Pleuroflammula
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Crepidotaceae,Simocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Asterocyphella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Campanophyllum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Catilla
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Cheimonophyllum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Chondrostereum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Cunninghammyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Cyphella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Gloeocorticium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Gloeostereum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Granulobasidium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Hyphoradulum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Incrustocalyptella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Phaeoporotheleum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Scytinotus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Seticyphella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Sphaerobasidioscypha
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cyphellaceae,Thujacorticium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cystostereaceae,Cericium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cystostereaceae,Crustomyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cystostereaceae,Cystidiodontia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cystostereaceae,Cystostereum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cystostereaceae,Parvobasidium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cystostereaceae,Parvodontia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Cystostereaceae,Rigidotubus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Calliderma
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Clitocella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Clitopiloides
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Clitopilopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Clitopilus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Entocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Entoloma
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Rhodocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Entolomataceae,Rhodophana
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Galeropsidaceae,Copelandia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Galeropsidaceae,Panaeolopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Galeropsidaceae,Panaeolus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hemigasteraceae,Hemigaster
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hydnangiaceae,Hydnangium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hydnangiaceae,Laccaria
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hydnangiaceae,Maccagnia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hydnangiaceae,Podohydnangium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Acantholichen
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Aeruginospora
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Ampulloclitocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Aphroditeola
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Arrhenia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Cantharellula
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Cantharocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Chromosera
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Chrysomphalina
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Cora
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Corella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Cuphophyllus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Cyphellostereum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Dictyonema
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Eonema
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Gliophorus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Gloioxanthomyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Haasiella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Humidicutis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Hygroaster
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Hygrocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Hygrophorus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Lichenomphalia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Neohygrocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Porpolomopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Pseudoarmillariella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Semiomphalina
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Sinohygrocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hygrophoraceae,Spodocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Anamika
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Chromocyphella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Flammula
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Galerina
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Gymnopilus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Hebeloma
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Hymenogaster
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Naucoria
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Phaeocollybia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Phaeosoenia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Psathyloma
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Psilocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Hymenogastraceae,Synnematomyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Acinophora
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Albocoprinus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Aleurocystis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Amparoina
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Amylolepiota
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Arthrosporella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Aspropaxillus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Austroclitocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Austroomphaliaster
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Callistodermatium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Cephaloscypha
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Cercopemyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Cheilophlebium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Coccobotrys
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Cymatella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Cymatellopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Cyphellocalathus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Cystodermella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Fibulochlamys
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Fissolimbus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Floccularia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Giacomia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Glabrocyphella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Gramincola
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Hemipholiota
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Hertzogia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Hispidocalyptella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Hygrophorocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Lactocollybia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Laterradea
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Lecanocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Leucocortinarius
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Leucocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Locellina
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Lycogalopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Masseerina
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Meottomyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Mesophelliopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Metraria
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Metulocyphella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Mycenella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Mycoalvimia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Mycospongia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Neoclitocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Nochascypha
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Notholepista
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Omphaliaster
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Palaeocephala
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Peglerochaete
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Pegleromyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Phaeomycena
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Phaeopholiota
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Phlebonema
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Phlebophyllum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Physocystidium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Polygaster
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Praearthromyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Pseudoclitopilus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Pseudohygrophorus
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Pseudoomphalina
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Retiperidiolia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Rimbachia
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Ripartitella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Ripartites
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Secotium
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Skepperiella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Stanglomyces
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Stemastrum
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Stromatocyphella
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Trichocybe
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Tricholomopsis
Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Incertae_sedis,Agaricales,Incertae_sedis,Tricholosporum
